Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Biology: The unity and diversity of life,3.4388,2.732,3.3406,2.7219,3.1071,2.7776,2.8769,2.9298,3.8172,3.261,3.3155,2.8285,3.0278,2.6913,2.8086,2.7354,2.975,2.7099,2.9183,2.7089,2.768,2.69,2.7839,3.1817,2.7982,2.8124,2.7113,3.0638,2.7273,3.2083,2.9489
The Rising of the Moon,3.2875,2.797,3.0503,3.1601,2.9424,2.9882,2.8451,2.7681,3.169,2.8293,2.9943,2.9034,2.9493,2.7939,3.0646,2.7923,2.879,2.7778,2.9171,2.9693,3.3233,3.3642,3.9873,3.0979,3.3012,2.8507,3.1231,2.8418,3.0549,2.8077,3.021003
Acts of God: A Novel,3.442,3.3448,3.8467,3.3067,3.3643,3.2935,3.6088,3.5682,3.2819,3.3211,3.2636,3.6617,3.3632,3.3046,3.2803,3.4133,3.3966,3.2862,3.259,3.2643,3.482,3.8601,3.7575,3.5506,3.3978,3.6754,3.3328,3.4562,3.3016,3.9097,3.45315
It's Always Something,5.6102,5.3457,5.436,5.6018,5.2067,5.1465,5.5911,5.5683,5.1512,5.9503,5.7353,5.5438,5.6394,5.7184,5.6415,5.3652,5.2631,5.2929,5.2831,5.3667,5.2498,5.3052,6.0575,7.5888,5.4487,5.2395,5.3511,5.3422,5.0496,5.9834,5.535767
Management Accounting,6.0978,5.4231,5.651,5.6769,5.7285,5.4228,6.3217,5.6364,5.7615,5.8395,5.4255,5.4466,5.4611,5.3652,5.409,5.6034,5.4629,5.5694,5.5251,5.4753,5.4518,5.4555,5.6446,5.5373,5.415,5.1808,5.6081,5.7337,5.7344,5.5505,5.587147
Silent Coup: The Removal of a President,5.4619,5.5568,5.3668,5.4008,5.3677,5.4053,5.4447,5.5145,5.2976,5.5332,5.8718,5.2948,5.3812,5.4808,5.2978,5.4614,5.0823,5.4314,5.5029,5.5802,5.5058,5.669,5.3549,5.5592,5.3897,5.2565,5.4662,5.4972,5.3035,5.4012,5.437903
Messages from My Father,3.9084,4.3026,4.25,4.0982,3.7121,4.0175,3.8171,3.6883,3.7824,3.7787,4.2617,3.8618,3.8755,3.99,4.3164,3.6898,3.7218,4.21,3.6573,3.9145,4.0679,3.8145,3.8402,3.8729,3.7791,4.444,4.2514,3.8506,4.0096,4.1134,3.963257
The Search for God at Harvard,4.7704,4.3627,4.9986,4.3286,4.6476,4.9852,4.6805,4.1732,5.8688,4.3868,4.4587,4.8175,4.6983,4.5152,4.4322,4.8111,4.4026,4.5125,4.6256,4.5003,4.4154,4.4726,4.6598,4.5528,4.1827,4.5596,4.3676,4.3923,4.2401,4.8184,4.587923
Eat To Win The Sports Nutrition Bible,2.861,3.2563,3.2151,3.5365,2.7762,3.1655,2.8243,3.4634,2.7751,3.1089,2.7874,2.9879,2.852,3.1314,2.7733,2.9699,2.7962,3.0995,2.887,3.0975,2.7693,2.8886,2.7494,3.1838,3.9026,4.3822,3.8498,2.9827,3.7824,3.37,3.14084
A Cab Called Reliable: A Novel,3.4707,3.4925,5.9247,3.969,3.3955,4.4442,3.4189,3.3803,3.5557,3.552,3.9615,3.4498,3.6607,3.7324,3.4149,5.3248,4.0708,3.5071,3.4751,3.5242,3.2805,3.4758,3.4456,3.4084,3.4637,3.3546,3.4002,3.3923,3.4961,3.3927,3.69449
