Judul yang Diuji,Run_01_ms,Run_02_ms,Run_03_ms,Run_04_ms,Run_05_ms,Run_06_ms,Run_07_ms,Run_08_ms,Run_09_ms,Run_10_ms,Run_11_ms,Run_12_ms,Run_13_ms,Run_14_ms,Run_15_ms,Run_16_ms,Run_17_ms,Run_18_ms,Run_19_ms,Run_20_ms,Run_21_ms,Run_22_ms,Run_23_ms,Run_24_ms,Run_25_ms,Run_26_ms,Run_27_ms,Run_28_ms,Run_29_ms,Run_30_ms,Rata_rata_ms
Disney's Storybook Collection Vol.2,0.1557,0.156,0.1555,0.1802,0.1857,0.154,0.1551,0.1558,0.1552,0.1558,0.1548,0.1537,0.1555,0.1552,0.1553,0.1552,0.1558,0.1552,0.1529,0.1538,0.1545,0.1528,0.155,0.1552,0.1548,0.3396,0.1625,0.9096,1.8421,1.729,0.29705
Containers (Garden Project Workbooks),4.0461,4.1223,4.0562,4.1514,4.049,4.3407,4.5757,4.0689,4.3751,4.0127,3.954,3.9741,4.2245,4.0073,3.9846,3.9841,4.8738,4.6082,3.9761,4.0842,8.3255,4.0198,4.7501,5.7871,4.0683,4.4709,4.0363,3.9948,3.961,4.8456,4.390947
You Know You're Fifty When,2.1267,2.0806,2.053,2.0726,2.3223,3.7684,4.4447,3.04,2.2407,2.5489,3.244,2.1332,2.3613,2.0678,2.0681,2.2766,2.3655,2.1441,2.1453,2.0518,2.0682,2.0416,2.0253,2.8507,2.8923,2.7104,2.6533,3.8732,3.119,2.2581,2.534923
The Man Who Turned Back the Clock,2.6876,2.5508,2.6407,3.7279,4.8196,4.8209,4.6588,4.9217,2.6449,2.6802,2.6851,3.5294,5.3002,2.6983,2.6647,2.692,2.9569,2.7102,2.6647,2.6787,2.7671,3.8109,3.3422,2.7134,2.5492,2.5333,2.6275,2.5852,2.5484,2.5565,3.1589
How to Handle Conflict & Confrontation,7.0331,7.7835,7.8226,5.9172,6.9703,6.3587,5.7772,5.8702,5.8323,5.8589,5.856,5.7551,6.0002,5.7748,5.7739,5.9175,5.8437,5.8648,5.819,5.7668,5.863,5.8104,5.9766,10.9598,6.005,6.8189,5.8285,5.8434,5.785,5.8385,6.277497
The Wines of America,4.0749,4.6592,5.1026,4.2952,4.0607,4.2086,3.9932,4.3593,3.9142,7.0796,9.0973,4.6007,4.1205,14.6586,6.3498,3.8926,4.7986,3.9501,3.8477,3.9352,3.8835,3.8724,3.8622,3.9655,3.8999,3.9301,3.9032,4.0125,3.9781,3.9104,4.807213
Compact History of the Civil War,0.5787,0.567,0.5569,0.5585,0.5524,0.5554,0.834,0.6237,0.5642,0.6002,0.5966,0.5675,0.5752,0.5625,0.5587,0.6208,0.5955,0.583,0.5883,0.5834,0.5894,0.5866,0.5854,0.5872,0.5831,0.6121,0.5666,0.5648,0.5695,0.5514,0.587287
Chuck Jones' Peter and the Wolf,2.6184,2.3107,2.3535,2.2879,2.2792,2.3072,2.7984,2.3346,2.3012,2.2884,4.1389,6.4001,3.7317,2.5351,2.2811,2.2809,2.9707,3.4245,2.5031,2.4149,2.2793,2.3004,4.032,2.3466,2.2597,2.2785,2.2701,2.266,3.0023,2.4071,2.733417
Whisky: The Water of Life - Uisge Beatha,3.563,3.6539,3.52,3.3629,6.1533,3.5967,3.4629,3.5346,3.2968,3.389,3.5473,3.3069,3.4285,9.1848,4.2783,9.7773,3.3982,3.2851,3.2511,3.253,5.1492,4.7519,3.9322,3.6584,3.302,3.2827,3.2627,3.255,3.4969,3.6312,4.065527
The Kennedy Wit (A Bantam Sixty H2992),1.8405,1.8659,1.8816,1.8267,6.6127,1.8722,1.8467,1.835,1.8341,2.8252,3.568,1.8471,1.8288,1.8651,1.8632,1.8688,1.9031,1.8357,1.8646,1.8431,1.915,1.9314,1.9386,1.9338,1.9111,1.8586,1.862,1.8567,1.8591,1.8871,2.11605
RACCOON (Animal Shape Board Books),6.7416,4.8951,3.7685,4.9756,3.9047,2.8603,2.6496,11.4684,6.1266,3.8114,2.7843,2.7618,2.8555,4.482,4.0269,2.7688,2.6089,2.6149,6.6005,8.6465,6.9218,2.6278,2.5974,2.6112,3.5695,3.1049,2.9309,2.6252,2.607,2.6115,4.118637
MY FIRST LOOK AT NOISES,5.2886,4.0818,4.1016,3.9313,3.1671,3.8656,6.8393,7.1345,3.9618,3.1443,3.1762,3.147,3.1702,8.776,13.4721,4.6735,3.1945,3.1548,3.6033,3.2638,3.5416,3.3617,3.3959,8.0136,4.8107,3.764,5.8661,5.968,5.8946,6.097,4.862017
What Color is a Conservative?,9.7935,5.9599,6.2173,5.9673,6.1629,7.7813,9.1873,7.2744,6.1607,8.5067,7.0363,5.7542,5.7388,5.872,5.6987,5.649,5.9195,5.7438,5.6464,15.85,9.9628,6.988,6.791,5.7776,9.1362,6.6635,5.9586,8.1117,6.0881,5.6844,7.10273
America's Yesterdays,5.7042,4.343,4.2819,4.2554,4.6855,4.3425,4.4044,7.078,6.2292,5.1312,4.7123,5.3562,4.4132,7.9829,4.2862,4.6267,5.6024,4.4609,4.3053,5.3577,5.0996,4.3209,4.4713,4.3376,4.3752,4.3188,5.2581,4.3219,4.4213,4.4275,4.897043
God has a story too: Sermons in context,4.7863,6.0471,4.8785,3.7508,4.4935,4.4619,5.4062,3.7541,9.1424,7.3148,8.8212,3.9503,4.754,4.4023,3.7123,3.6776,11.9983,8.8931,7.3589,4.307,5.06,4.0902,3.9109,4.9751,5.9853,3.9723,4.1163,3.729,3.7581,3.7257,5.307783
Lullaby (An 87th Precinct Novel),2.9027,3.0846,4.2831,2.8158,3.3572,4.1148,2.9642,3.1954,2.9336,3.3231,6.48,3.4723,5.0222,4.2731,3.9118,2.9602,3.1039,3.9991,2.8705,2.9329,2.8766,2.8394,7.2063,2.8393,2.9118,2.8216,4.8579,5.5516,3.8509,3.1735,3.697647
Broken Drum (White Mane Kids),2.7242,2.2222,2.1404,2.0689,2.1799,4.1273,3.9326,2.7795,2.1289,2.0641,2.4087,7.4401,5.6777,2.3641,2.6712,2.156,2.1698,2.0675,2.1546,2.078,2.3459,2.1095,2.0753,2.0521,2.0471,2.1305,2.1027,2.2371,2.124,2.0853,2.62884
"Martin Luther;: The story of his life,",2.4893,2.5573,4.4439,4.1865,4.2093,3.4905,2.5064,3.4259,2.6188,2.6783,2.6109,2.6229,2.6005,2.7248,2.8773,3.9202,3.0156,2.5136,3.1372,2.6132,2.5459,2.6993,3.8046,3.3319,2.5242,2.4746,2.5194,2.4803,2.6005,2.6384,2.96205
Mr. Food's Meals in Minutes,3.5025,3.5023,4.1545,4.0259,3.7767,3.6785,4.7087,3.6853,3.6955,3.7031,3.962,3.5583,3.4823,3.4711,3.679,3.7314,3.5224,5.5153,3.8129,3.7181,3.6729,3.6741,7.6613,11.5225,4.6392,3.6695,3.6735,6.7291,6.0479,3.7958,4.399053
Weight Training for Beginners (v. 1),0.4035,0.8037,0.2282,0.17,0.1654,0.1712,0.182,0.2202,0.1622,0.1665,0.2315,0.2685,0.2135,0.1618,0.162,0.1637,0.1928,0.2508,0.1625,0.2572,0.315,0.5655,0.5712,0.5143,0.5055,0.4664,0.4507,0.4264,0.4081,0.399,0.311977
